,Адрес,Количество комнат,Площадь,Этаж,Срок экспозиции,Начальная цена,Начальная цена за 1 метр,Цена при снятии,Цена при снятии за 1 метр,Опубликовано,Дата снятия
0,test,test,test ,test, test  ,test,test,test,test,test,test
6705,"мкр. Чертаново Северное, д. 1А",3,100,33, 134 ,23300000,233000,23800000,238000,11.10.2018,21.02.2019
6706,"мкр. Чертаново Северное, д. 1А",2,67,35, 33 ,18900000,282090,18900000,282090,07.01.2019,08.02.2019
6707,"мкр. Чертаново Северное, д. 1А",2,96,3, 77 ,25000000,260417,25000000,260417,20.11.2018,04.02.2019
6708,"мкр. Чертаново Северное, д. 1А",3,119,30, 141 ,23990000,201597,23800000,199992,03.09.2018,21.01.2019
6709,"мкр. Чертаново Северное, д. 1А",3,103,32, 6 ,22500000,218447,22500000,218447,10.01.2019,15.01.2019
6710,"г. Зеленоград, к. 930",2,"50,9",11, 173 ,7500000,147348,7400000,145384,10.02.2020,В продаже
6711,"г. Зеленоград, к. 930",2,"49,7",8, 822 ,5600000,112677,5100000,102616,03.10.2017,02.01.2020
6712,"г. Зеленоград, к. 930",2,53,5, 1215 ,5500000,103774,5400000,101887,05.09.2016,02.01.2020
6713,"г. Зеленоград, к. 930",2,53,9, 473 ,6500000,122642,6450000,121699,28.06.2018,13.10.2019
6714,"г. Зеленоград, к. 930",1,"38,4",9, 9 ,5050000,131511,5050000,131511,19.09.2019,27.09.2019
6715,"г. Зеленоград, к. 930",2,"52,1",7, 397 ,6900000,132438,6500000,124761,03.06.2018,04.07.2019
6716,"г. Зеленоград, к. 930",2,53,9, 1273 ,4100000,77359,6450000,121699,14.08.2015,06.02.2019
6717,"г. Зеленоград, к. 930",2,53,5, 133 ,6350000,119812,6000000,113189,08.04.2018,18.08.2018
6718,"г. Зеленоград, к. 930",2,51,11, 51 ,6700000,131373,6700000,131373,21.04.2018,10.06.2018
6719,"г. Зеленоград, к. 930",1,"40,4",3, 130 ,4600000,113862,4500000,111387,15.11.2017,24.03.2018
6720,"г. Зеленоград, к. 930",1,"42,3",10, 162 ,4480000,105911,4200000,99291,30.08.2017,07.02.2018
6721,"г. Зеленоград, к. 930",1,41,6, 8 ,4600000,112196,4500000,109757,20.07.2017,27.07.2017
6722,"г. Зеленоград, к. 930",1,"38,4",1, 90 ,4500000,117188,4300000,111980,21.01.2017,20.04.2017
6723,"г. Зеленоград, к. 930",1,40,8, 52 ,4400000,110000,4190000,104750,27.01.2017,19.03.2017
6724,"г. Зеленоград, к. 930",2,"52,1",8, 203 ,6000000,115164,6000000,115164,26.05.2016,14.12.2016
6725,"г. Зеленоград, к. 930",1,39,11, 33 ,4400000,112821,4350000,111539,11.10.2016,12.11.2016
6726,"г. Зеленоград, к. 930",2,"51,6",8, 315 ,6750000,130814,6000000,116280,07.10.2015,16.08.2016
6727,"г. Зеленоград, к. 930",1,38,4, 17 ,4900000,128948,4900000,128948,17.01.2016,02.02.2016
6728,"г. Зеленоград, к. 930",1,42,10, 84 ,5050000,120239,4900000,116667,30.09.2015,22.12.2015
6729,"г. Зеленоград, к. 930",2,52,1, 216 ,6200000,119231,6200000,119231,06.05.2015,07.12.2015
6730,,2,"53,1",2, 81 ,7400000,139360,7330000,138042,10.01.2020,30.03.2020
6731,,2,56,10, 8 ,7800000,139286,7800000,139286,26.12.2019,02.01.2020
6732,,2,55,6, 1431 ,7100000,129091,6100000,110910,02.02.2016,02.01.2020
6733,,2,54,9, 17 ,7100000,131482,7800000,144445,11.12.2019,27.12.2019
6734,,1,39,14, 56 ,4500000,115385,4500000,115385,03.10.2019,27.11.2019
6735,,2,55,6, 328 ,7750000,140910,7750000,140910,20.11.2018,13.10.2019
6736,,3,70,12, 186 ,9000000,128572,9000000,128572,15.03.2019,16.09.2019
6737,,3,"78,3",3, 17 ,9500000,121329,9250000,118136,12.07.2019,28.07.2019
6738,,1,42,11, 22 ,4200000,100000,4200000,100000,03.12.2018,24.12.2018
6739,,1,40,10, 229 ,5600000,140000,5800000,145000,20.04.2018,04.12.2018
6740,,2,55,2, 352 ,6700000,121819,6300000,114546,20.07.2017,06.07.2018
6741,,2,"53,2",5, 330 ,6500000,122181,6100000,114662,20.07.2017,14.06.2018
6742,,2,"53,3",7, 11 ,5950000,111633,5950000,111633,31.05.2018,10.06.2018
6743,,1,40,9, 98 ,4200000,105000,4200000,105000,15.01.2018,22.04.2018
6744,,1,"39,9",7, 114 ,4600000,115289,4200000,105264,20.12.2017,12.04.2018
6745,,3,75,11, 19 ,9200000,122667,9200000,122667,07.03.2018,25.03.2018
6746,,2,54,4, 20 ,6300000,116667,6300000,116667,20.01.2018,08.02.2018
6747,,1,"38,5",6, 78 ,4250000,110390,4250000,110390,22.11.2017,07.02.2018
6748,,1,"38,5",12, 131 ,4500000,116884,4000000,103897,15.12.2016,24.04.2017
6749,,2,55,4, 164 ,7200000,130910,6600000,120000,01.06.2016,11.11.2016
6750,,1,39,6, 229 ,5100000,130770,4900000,125642,11.11.2015,26.06.2016
6751,,2,"54,7",13, 46 ,7100000,129799,7100000,129799,06.04.2016,21.05.2016
6752,,2,54,7, 61 ,7500000,138889,7500000,138889,17.03.2016,16.05.2016
6753,,2,56,10, 82 ,8000000,142858,7600000,135697,05.02.2016,26.04.2016
6754,,2,"55,3",7, 339 ,8600000,155516,7500000,135624,14.04.2015,17.03.2016
6755,,1,39,3, 31 ,5200000,133334,5200000,133334,21.01.2016,20.02.2016
6756,,1,40,12, 27 ,5400000,135000,5400000,135000,09.06.2015,05.07.2015
6757,,1,39,8, 41 ,5200000,133334,5100000,130770,10.04.2015,20.05.2015
6758,,2,56,6, 43 ,8000000,142858,8000000,142858,06.03.2015,17.04.2015
6759,,2,56,13, 99 ,7400000,132143,7650000,136608,27.11.2014,05.03.2015
6760,,2,55,5, 91 ,7950000,144546,7950000,144546,27.11.2014,25.02.2015
6761,,1,40,4, 90 ,5650000,141250,5650000,141250,27.11.2014,24.02.2015
6762,,1,40,11, 24 ,5950000,148750,5950000,148750,29.01.2015,21.02.2015
6763,,2,54,4, 36 ,7950000,147223,7950000,147223,16.01.2015,20.02.2015
6764,,1,"38,5",5, 80 ,5600000,145455,5600000,145455,27.11.2014,14.02.2015
6765,,1,38,7, 29 ,5500000,144737,5500000,144737,27.11.2014,25.12.2014
6766,,1,38,14, 16 ,5700000,150000,5700000,150000,27.11.2014,12.12.2014
6767,"г. Зеленоград, к. 418",3,"76,5",2, 102 ,7000000,91504,7000000,91504,20.11.2017,01.03.2018
6768,"г. Щербинка, ул. Бутовское Кольцо, д. 13",1,"35,9",7, 49 ,6650000,185237,6650000,185237,02.06.2020,20.07.2020
6769,"г. Щербинка, ул. Бутовское Кольцо, д. 13",1,36,6, 105 ,6700000,186112,6500000,180556,05.04.2020,18.07.2020
6770,"г. Щербинка, ул. Бутовское Кольцо, д. 13",1,36,1, 44 ,4700000,130556,4800000,133334,14.10.2018,26.11.2018
6771,"г. Щербинка, ул. Бутовское Кольцо, д. 13",2,"45,2",8, 38 ,6200000,137169,6200000,137169,18.10.2018,24.11.2018
6772,"г. Щербинка, ул. Бутовское Кольцо, д. 13",2,40,11, 10 ,4900000,122500,4900000,122500,19.07.2017,28.07.2017
6773,"п. Мосрентген, п. завода Мосрентген, д. 24",1,35,6, 42 ,4600000,131429,4600000,131429,07.09.2017,18.10.2017
6774,"п. Мосрентген, п. завода Мосрентген, д. 22",3,"62,8",1, 327 ,14000000,222930,13500000,214969,09.09.2019,В продаже
6775,"п. Мосрентген, п. завода Мосрентген, д. 22",3,70,2, 677 ,13500000,192858,14000000,200000,20.01.2018,27.11.2019
6776,"п. Мосрентген, п. завода Мосрентген, д. 22",3,"70,8",5, 1068 ,22000000,310735,17500000,247176,10.11.2016,13.10.2019
6777,"п. Мосрентген, п. завода Мосрентген, д. 22",3,"66,5",2, 1223 ,15000000,225564,14200000,213534,22.04.2016,27.08.2019
6778,"п. Мосрентген, п. завода Мосрентген, д. 22",студия,"18,5",1, 29 ,4390000,237298,4390000,237298,12.02.2019,12.03.2019
6779,"п. Мосрентген, п. завода Мосрентген, д. 22",студия,12,1, 29 ,3650000,304167,3500000,291667,12.02.2019,12.03.2019
6780,"п. Мосрентген, п. завода Мосрентген, д. 22",2,"57,7",6, 76 ,13990000,242462,14950000,259099,23.11.2018,06.02.2019
6781,"п. Мосрентген, п. завода Мосрентген, д. 22",3,"66,5",4, 34 ,15400000,231579,14400000,216542,19.10.2018,21.11.2018
6782,"п. Мосрентген, п. завода Мосрентген, д. 22",3,62,1, 165 ,16000000,258065,15990000,257904,11.05.2018,22.10.2018
6783,"п. Мосрентген, п. завода Мосрентген, д. 22",2,"57,7",7, 869 ,17500000,303293,15500000,268631,01.06.2016,17.10.2018
6784,"п. Мосрентген, п. завода Мосрентген, д. 22",2,49,2, 260 ,10950000,223470,11250000,229592,24.09.2017,10.06.2018
6785,"п. Мосрентген, п. завода Мосрентген, д. 22",3,71,5, 20 ,18000000,253522,18000000,253522,20.01.2018,08.02.2018
6786,"п. Мосрентген, п. завода Мосрентген, д. 22",2,"65,8",7, 87 ,13500000,205168,13500000,205168,11.09.2017,06.12.2017
6787,"п. Мосрентген, п. завода Мосрентген, д. 22",3,65,1, 17 ,18000000,276924,18000000,276924,14.02.2017,02.03.2017
6788,"п. Мосрентген, п. завода Мосрентген, д. 22",3,69,6, 23 ,15600000,226087,15600000,226087,13.01.2017,04.02.2017
6789,"п. Мосрентген, п. завода Мосрентген, д. 22",2,53,1, 211 ,14200000,267925,10000000,188680,27.04.2015,23.11.2015
6790,"п. Мосрентген, п. завода Мосрентген, д. 22",1,49,9, 20 ,3600000,73449,3600000,73449,04.09.2015,23.09.2015
6791,"п. Мосрентген, п. завода Мосрентген, д. 22",1,31,1, 301 ,5150000,166130,5150000,166130,27.11.2014,23.09.2015
6792,"п. Мосрентген, п. завода Мосрентген, д. 22",3,71,5, 5 ,11000000,154930,11000000,154930,17.09.2015,21.09.2015
6793,"п. Мосрентген, п. завода Мосрентген, д. 22",3,73,3, 5 ,11200000,153425,11200000,153425,17.09.2015,21.09.2015
6794,"п. Мосрентген, п. завода Мосрентген, д. 22",3,70,5, 118 ,14950000,213572,14100000,201429,27.05.2015,21.09.2015
6795,"п. Мосрентген, п. завода Мосрентген, д. 22",3,75,7, 146 ,25000000,333334,25000000,333334,24.04.2015,16.09.2015
6796,"п. Мосрентген, п. завода Мосрентген, д. 22",3,73,7, 173 ,25570000,350274,25300000,346576,20.03.2015,08.09.2015
6797,"п. Мосрентген, п. завода Мосрентген, д. 22",2,66,7, 176 ,19500000,295455,18990000,287728,11.02.2015,05.08.2015
6798,"п. Мосрентген, п. завода Мосрентген, д. 22",3,82,6, 223 ,17500000,213415,17500000,213415,27.11.2014,07.07.2015
6799,"п. Мосрентген, п. завода Мосрентген, д. 22",2,44,6, 10 ,12400000,281819,12400000,281819,27.06.2015,06.07.2015
6800,"п. Мосрентген, п. завода Мосрентген, д. 22",1,31,1, 163 ,7150000,230646,7150000,230646,27.11.2014,08.05.2015
6801,"п. Мосрентген, п. завода Мосрентген, д. 22",1,40,6, 65 ,10000000,250000,10000000,250000,15.12.2014,17.02.2015
6802,"п. Мосрентген, п. завода Мосрентген, д. 22",1,40,1, 29 ,10000000,250000,10000000,250000,14.01.2015,11.02.2015
6803,"ул. 1905 года, д. 1",3,84,13, 1375 ,23600000,280953,22500000,267858,29.03.2016,02.01.2020
6804,"ул. 1905 года, д. 1",1,38,16, 21 ,11500000,302632,11500000,302632,18.10.2019,07.11.2019
6805,"ул. 1905 года, д. 1",2,63,3, 108 ,17300000,274604,17300000,274604,17.07.2019,01.11.2019
6806,"ул. 1905 года, д. 1",студия,"16,9",1, 43 ,4700000,278107,4700000,278107,20.08.2019,01.10.2019
6807,"ул. 1905 года, д. 1",студия,"21,5",1, 56 ,5600000,260466,5600000,260466,07.08.2019,01.10.2019
6808,"ул. 1905 года, д. 1",1,38,3, 70 ,11800000,310527,11800000,310527,19.07.2019,26.09.2019
6809,"ул. 1905 года, д. 1",3,"75,4",8, 164 ,19950000,264589,18500000,245359,29.01.2019,11.07.2019
6810,"ул. 1905 года, д. 1",3,"75,4",14, 66 ,19300000,255969,19150000,253979,22.03.2019,26.05.2019
6811,"ул. 1905 года, д. 1",3,79,8, 42 ,20500000,259494,20000000,253165,24.12.2018,03.02.2019
6812,"ул. 1905 года, д. 1",2,"59,7",7, 138 ,17000000,284758,17000000,284758,10.07.2018,24.11.2018
6813,"ул. 1905 года, д. 1",2,50,11, 15 ,14480000,289600,14480000,289600,21.10.2018,04.11.2018
6814,"ул. 1905 года, д. 1",2,51,12, 17 ,14500000,284314,14500000,284314,12.10.2018,28.10.2018
6815,"ул. 1905 года, д. 1",3,"79,2",14, 56 ,19500000,246213,20000000,252526,22.08.2018,16.10.2018
6816,"ул. 1905 года, д. 1",2,52,8, 363 ,15600000,300000,15600000,300000,21.08.2017,18.08.2018
6817,"ул. 1905 года, д. 1",2,64,9, 50 ,16000000,250000,16000000,250000,06.05.2018,24.06.2018
6818,"ул. 1905 года, д. 1",1,38,5, 126 ,10800000,284211,10500000,276316,05.10.2017,07.02.2018
6819,"ул. 1905 года, д. 1",3,86,6, 56 ,22500000,261628,22500000,261628,11.11.2017,05.01.2018
6820,"ул. 1905 года, д. 1",2,52,9, 28 ,13100000,251924,13100000,251924,08.08.2017,04.09.2017
6821,"ул. 1905 года, д. 1",1,38,6, 189 ,9900000,260527,10000000,263158,15.12.2016,21.06.2017
6822,"ул. 1905 года, д. 1",1,"38,5",12, 94 ,10200000,264936,9500000,246754,12.02.2017,16.05.2017
6823,"ул. 1905 года, д. 1",1,39,13, 17 ,10500000,269231,10500000,269231,16.01.2017,01.02.2017
6824,"ул. 1905 года, д. 1",2,52,9, 39 ,15800000,303847,15300000,294231,25.12.2016,01.02.2017
6825,"ул. 1905 года, д. 1",1,38,6, 79 ,11500000,302632,10200000,268422,15.11.2016,01.02.2017
6826,"ул. 1905 года, д. 1",1,40,6, 84 ,11500000,287500,10100000,252500,10.11.2016,01.02.2017
6827,"ул. 1905 года, д. 1",1,38,4, 246 ,12200000,321053,11700000,307895,01.06.2016,01.02.2017
6828,"ул. 1905 года, д. 1",2,45,5, 36 ,11000000,244445,11000000,244445,24.11.2016,29.12.2016
6829,"ул. 1905 года, д. 1",3,73,2, 322 ,19000000,260274,17000000,232877,26.01.2016,12.12.2016
6830,"ул. 1905 года, д. 1",1,38,13, 255 ,11750000,309211,12800000,336843,25.01.2016,05.10.2016
6831,"ул. 1905 года, д. 1",1,38,14, 322 ,12000000,315790,11600000,305264,19.11.2015,05.10.2016
6832,"ул. 1905 года, д. 1",3,79,8, 51 ,19000000,240507,19000000,240507,04.08.2016,23.09.2016
6833,"ул. 1905 года, д. 1",1,39,14, 28 ,10000000,256411,10000000,256411,02.08.2016,29.08.2016
6834,"ул. 1905 года, д. 1",1,"37,5",5, 124 ,13000000,346667,12300000,328000,18.03.2016,19.07.2016
6835,"ул. 1905 года, д. 1",3,80,13, 102 ,24200000,302500,24200000,302500,22.12.2015,01.04.2016
6836,"ул. 1905 года, д. 1",1,38,1, 89 ,12150000,319737,12150000,319737,26.11.2015,22.02.2016
6837,"ул. 1905 года, д. 1",2,52,7, 78 ,15300000,294231,15300000,294231,04.12.2015,19.02.2016
6838,"ул. 1905 года, д. 1",2,54,12, 167 ,15500000,287038,14000000,259260,23.08.2015,05.02.2016
6839,"ул. 1905 года, д. 1",2,52,14, 59 ,15000000,288462,14500000,278847,03.11.2015,31.12.2015
6840,"ул. 1905 года, д. 1",1,39,6, 78 ,10000000,256411,10000000,256411,13.07.2015,28.09.2015
6841,"ул. 1905 года, д. 1",1,39,4, 118 ,8500000,217949,8000000,205129,27.05.2015,21.09.2015
6842,"ул. 1905 года, д. 1",1,37,16, 118 ,8800000,237838,8300000,224325,27.05.2015,21.09.2015
6843,"ул. 1905 года, д. 1",3,80,12, 128 ,11500000,143750,17400000,217500,13.05.2015,17.09.2015
6844,"ул. 1905 года, д. 1",1,41,8, 248 ,9300000,226830,9300000,226830,27.11.2014,01.08.2015
6845,"ул. 1905 года, д. 1",3,80,12, 15 ,18500000,231250,18500000,231250,27.05.2015,10.06.2015
6846,"ул. 1905 года, д. 1",2,52,13, 119 ,15500000,298077,15500000,298077,27.11.2014,25.03.2015
6847,"ул. 1905 года, д. 19",2,54,14, 360 ,9180000,170000,8800000,162963,07.08.2019,В продаже
6848,"ул. 1905 года, д. 19",2,52,14, 703 ,7600000,146154,8600000,165385,29.08.2018,В продаже
6849,"ул. 1905 года, д. 19",2,"51,7",15, 31 ,8600000,166345,8600000,166345,22.06.2020,22.07.2020
6850,"ул. 1905 года, д. 19",2,52,9, 327 ,9200000,176924,8750000,168270,29.07.2019,19.06.2020
6851,"ул. 1905 года, д. 19",3,"74,3",15, 12 ,10200000,137282,10200000,137282,01.06.2020,12.06.2020
6852,"ул. 1905 года, д. 19",1,"37,8",7, 50 ,5700000,150794,5700000,150794,22.04.2020,10.06.2020
6853,"ул. 1905 года, д. 19",2,"59,2",6, 195 ,8590000,145102,9000000,152028,25.09.2019,06.04.2020
6854,"ул. 1905 года, д. 19",2,53,11, 140 ,8400000,158491,8400000,158491,12.09.2019,29.01.2020
6855,"ул. 1905 года, д. 19",3,"76,3",9, 309 ,9600000,125820,10400000,136305,04.02.2019,09.12.2019
6856,"ул. 1905 года, д. 19",2,60,5, 25 ,8800000,146667,8600000,143334,23.09.2019,17.10.2019
6857,"ул. 1905 года, д. 19",1,37,7, 347 ,4800000,129730,4800000,129730,01.11.2018,13.10.2019
6858,"ул. 1905 года, д. 19",1,38,10, 285 ,5900000,155264,5850000,153948,09.09.2018,20.06.2019
6859,"ул. 1905 года, д. 19",3,79,9, 730 ,9000000,113925,9650000,122152,08.03.2017,07.03.2019
6860,"ул. 1905 года, д. 19",3,"76,1",12, 8 ,9500000,124836,9500000,124836,27.02.2019,06.03.2019
6861,"ул. 1905 года, д. 19",3,80,12, 7 ,9600000,120000,9600000,120000,26.02.2019,04.03.2019
